[2015-12-08T16:21:47Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:21:47Z]	arcontrol_cli M1402	[TEMP 1:78.9 - TEMP 2:212.2]
[2015-12-08T16:21:52Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:21:52Z]	arcontrol_cli M1402	[TEMP 1:78.8 - TEMP 2:213.9]
[2015-12-08T16:21:57Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:21:57Z]	arcontrol_cli M1402	[TEMP 1:78.6 - TEMP 2:215.1]
[2015-12-08T16:22:02Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:22:02Z]	arcontrol_cli M1402	[TEMP 1:78.4 - TEMP 2:222.9]
[2015-12-08T16:22:07Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:22:07Z]	arcontrol_cli M1402	[TEMP 1:78.4 - TEMP 2:220.2]
[2015-12-08T16:22:12Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:22:14Z]	arcontrol_cli M1402	[TEMP 1:78.3 - TEMP 2:221.3]
[2015-12-08T16:22:17Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:22:17Z]	arcontrol_cli M1402	[TEMP 1:78.1 - TEMP 2:220.0]
[2015-12-08T16:22:22Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:22:22Z]	arcontrol_cli M1402	[TEMP 1:78.1 - TEMP 2:217.9]
[2015-12-08T16:22:27Z]	arcontrol_cli M1600	[2]
[2015-12-08T16:22:27Z]	arcontrol_cli M1402	[TEMP 1:78.0 - TEMP 2:215.1]
[2015-12-08T16:22:32Z]	arcontrol_cli M1600	[2]
[2015-12-08T16:22:32Z]	arcontrol_cli M1402	[TEMP 1:77.9 - TEMP 2:212.8]
[2015-12-08T16:22:37Z]	arcontrol_cli M1600	[3]
[2015-12-08T16:22:37Z]	arcontrol_cli M1402	[TEMP 1:77.8 - TEMP 2:211.1]
[2015-12-08T16:22:42Z]	arcontrol_cli M1600	[3]
[2015-12-08T16:22:42Z]	arcontrol_cli M1402	[TEMP 1:77.7 - TEMP 2:209.6]
[2015-12-08T16:22:47Z]	arcontrol_cli M1600	[4]
[2015-12-08T16:22:47Z]	arcontrol_cli M1402	[TEMP 1:77.6 - TEMP 2:207.7]
[2015-12-08T16:22:52Z]	arcontrol_cli M1600	[5]
[2015-12-08T16:22:52Z]	arcontrol_cli M1402	[TEMP 1:77.5 - TEMP 2:205.6]
[2015-12-08T16:22:57Z]	arcontrol_cli M1600	[5]
[2015-12-08T16:22:57Z]	arcontrol_cli M1402	[TEMP 1:77.3 - TEMP 2:203.4]
[2015-12-08T16:23:02Z]	arcontrol_cli M1600	[6]
[2015-12-08T16:23:02Z]	arcontrol_cli M1402	[TEMP 1:77.2 - TEMP 2:201.4]
[2015-12-08T16:23:07Z]	arcontrol_cli M1600	[7]
[2015-12-08T16:23:07Z]	arcontrol_cli M1402	[TEMP 1:77.2 - TEMP 2:200.5]
[2015-12-08T16:23:12Z]	arcontrol_cli M1600	[7]
[2015-12-08T16:23:12Z]	arcontrol_cli M1402	[TEMP 1:77.0 - TEMP 2:201.0]
[2015-12-08T16:23:17Z]	arcontrol_cli M1600	[8]
[2015-12-08T16:23:17Z]	arcontrol_cli M1402	[TEMP 1:76.9 - TEMP 2:202.4]
[2015-12-08T16:23:22Z]	arcontrol_cli M1600	[9]
[2015-12-08T16:23:22Z]	arcontrol_cli M1402	[TEMP 1:76.9 - TEMP 2:204.2]
[2015-12-08T16:23:27Z]	arcontrol_cli M1600	[9]
[2015-12-08T16:23:27Z]	arcontrol_cli M1402	[TEMP 1:76.7 - TEMP 2:205.6]
[2015-12-08T16:23:32Z]	arcontrol_cli M1600	[10]
[2015-12-08T16:23:32Z]	arcontrol_cli M1402	[TEMP 1:76.7 - TEMP 2:206.3]
[2015-12-08T16:23:37Z]	arcontrol_cli M1600	[11]
[2015-12-08T16:23:37Z]	arcontrol_cli M1402	[TEMP 1:76.6 - TEMP 2:206.0]
[2015-12-08T16:23:42Z]	arcontrol_cli M1600	[12]
[2015-12-08T16:23:42Z]	arcontrol_cli M1402	[TEMP 1:76.6 - TEMP 2:205.0]
[2015-12-08T16:23:47Z]	arcontrol_cli M1600	[12]
[2015-12-08T16:23:47Z]	arcontrol_cli M1402	[TEMP 1:76.5 - TEMP 2:203.5]
[2015-12-08T16:23:52Z]	arcontrol_cli M1600	[12]
[2015-12-08T16:23:52Z]	arcontrol_cli M1402	[TEMP 1:76.4 - TEMP 2:202.5]
[2015-12-08T16:23:57Z]	arcontrol_cli M1600	[13]
[2015-12-08T16:23:57Z]	arcontrol_cli M1402	[TEMP 1:76.3 - TEMP 2:202.5]
[2015-12-08T16:24:02Z]	arcontrol_cli M1600	[14]
[2015-12-08T16:24:02Z]	arcontrol_cli M1402	[TEMP 1:76.3 - TEMP 2:203.0]
[2015-12-08T16:24:07Z]	arcontrol_cli M1600	[15]
[2015-12-08T16:24:07Z]	arcontrol_cli M1402	[TEMP 1:76.1 - TEMP 2:203.7]
[2015-12-08T16:24:12Z]	arcontrol_cli M1600	[15]
[2015-12-08T16:24:12Z]	arcontrol_cli M1402	[TEMP 1:76.1 - TEMP 2:204.5]
[2015-12-08T16:24:17Z]	arcontrol_cli M1600	[16]
[2015-12-08T16:24:17Z]	arcontrol_cli M1402	[TEMP 1:75.9 - TEMP 2:205.0]
[2015-12-08T16:24:22Z]	arcontrol_cli M1600	[17]
[2015-12-08T16:24:22Z]	arcontrol_cli M1402	[TEMP 1:75.9 - TEMP 2:205.0]
[2015-12-08T16:24:27Z]	arcontrol_cli M1600	[17]
[2015-12-08T16:24:27Z]	arcontrol_cli M1402	[TEMP 1:75.9 - TEMP 2:204.5]
[2015-12-08T16:24:32Z]	arcontrol_cli M1600	[18]
[2015-12-08T16:24:32Z]	arcontrol_cli M1402	[TEMP 1:75.8 - TEMP 2:204.0]
[2015-12-08T16:24:37Z]	arcontrol_cli M1600	[19]
[2015-12-08T16:24:37Z]	arcontrol_cli M1402	[TEMP 1:75.8 - TEMP 2:203.5]
[2015-12-08T16:24:42Z]	arcontrol_cli M1600	[19]
[2015-12-08T16:24:42Z]	arcontrol_cli M1402	[TEMP 1:75.7 - TEMP 2:203.2]
[2015-12-08T16:24:47Z]	arcontrol_cli M1600	[20]
[2015-12-08T16:24:47Z]	arcontrol_cli M1402	[TEMP 1:75.6 - TEMP 2:203.5]
[2015-12-08T16:24:52Z]	arcontrol_cli M1600	[21]
[2015-12-08T16:24:52Z]	arcontrol_cli M1402	[TEMP 1:75.5 - TEMP 2:203.8]
[2015-12-08T16:24:57Z]	arcontrol_cli -s	[]
[2015-12-08T16:25:07Z]	arcontrol_cli M1907	[E0:0.00; E1:38.19]
[2015-12-08T16:25:07Z]	arcontrol_cli M1603	[5C1200E572001731813ACB5A6401A818]
[2015-12-08T16:27:09Z]	arcontrol_cli M1614	[1]
[2015-12-08T16:27:09Z]	arcontrol_cli M1615	[0]
[2015-12-08T16:27:11Z]	arcontrol_cli M1603	[5C1200E572001731813ACB5A6401A818]
[2015-12-08T16:27:11Z]	arcontrol_cli M1609	[filament]
[2015-12-08T16:28:14Z]	sudo nice -n -10 arcontrol_cli -1 pla -f /tmp/_sliced_model.gcode.new.new	[]
[2015-12-08T16:28:15Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:28:15Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:28:15Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:28:15Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:28:35Z]	arcontrol_cli M1402	[TEMP 1:68.7 - TEMP 2:148.1]
[2015-12-08T16:28:40Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:28:40Z]	arcontrol_cli M1402	[TEMP 1:68.5 - TEMP 2:152.0]
[2015-12-08T16:28:45Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:28:45Z]	arcontrol_cli M1402	[TEMP 1:68.4 - TEMP 2:156.1]
[2015-12-08T16:28:50Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:28:50Z]	arcontrol_cli M1402	[TEMP 1:68.3 - TEMP 2:160.0]
[2015-12-08T16:28:55Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:28:55Z]	arcontrol_cli M1402	[TEMP 1:68.2 - TEMP 2:163.7]
[2015-12-08T16:29:00Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:29:00Z]	arcontrol_cli M1402	[TEMP 1:68.1 - TEMP 2:167.5]
[2015-12-08T16:29:05Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:29:05Z]	arcontrol_cli M1402	[TEMP 1:68.1 - TEMP 2:170.9]
[2015-12-08T16:29:10Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:29:10Z]	arcontrol_cli M1402	[TEMP 1:68.0 - TEMP 2:174.5]
[2015-12-08T16:29:15Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:29:15Z]	arcontrol_cli M1402	[TEMP 1:67.9 - TEMP 2:177.8]
[2015-12-08T16:29:20Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:29:20Z]	arcontrol_cli M1402	[TEMP 1:67.9 - TEMP 2:181.0]
[2015-12-08T16:29:25Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:29:25Z]	arcontrol_cli M1402	[TEMP 1:67.9 - TEMP 2:184.0]
[2015-12-08T16:29:30Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:29:30Z]	arcontrol_cli M1402	[TEMP 1:67.9 - TEMP 2:187.0]
[2015-12-08T16:29:35Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:29:35Z]	arcontrol_cli M1402	[TEMP 1:67.8 - TEMP 2:190.0]
[2015-12-08T16:29:40Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:29:40Z]	arcontrol_cli M1402	[TEMP 1:67.8 - TEMP 2:192.9]
[2015-12-08T16:29:45Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:29:45Z]	arcontrol_cli M1402	[TEMP 1:67.8 - TEMP 2:195.8]
[2015-12-08T16:29:51Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:29:51Z]	arcontrol_cli M1402	[TEMP 1:67.8 - TEMP 2:198.6]
[2015-12-08T16:29:55Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:29:55Z]	arcontrol_cli M1402	[TEMP 1:67.8 - TEMP 2:201.0]
[2015-12-08T16:30:00Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:30:00Z]	arcontrol_cli M1402	[TEMP 1:67.9 - TEMP 2:203.5]
[2015-12-08T16:30:05Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:30:05Z]	arcontrol_cli M1402	[TEMP 1:67.9 - TEMP 2:206.0]
[2015-12-08T16:30:10Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:30:10Z]	arcontrol_cli M1402	[TEMP 1:67.9 - TEMP 2:208.4]
[2015-12-08T16:30:15Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:30:15Z]	arcontrol_cli M1402	[TEMP 1:68.0 - TEMP 2:210.6]
[2015-12-08T16:30:20Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:30:20Z]	arcontrol_cli M1402	[TEMP 1:68.1 - TEMP 2:212.8]
[2015-12-08T16:30:25Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:30:25Z]	arcontrol_cli M1402	[TEMP 1:68.1 - TEMP 2:214.4]
[2015-12-08T16:30:30Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:30:31Z]	arcontrol_cli M1402	[TEMP 1:68.3 - TEMP 2:216.9]
[2015-12-08T16:30:35Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:30:36Z]	arcontrol_cli M1402	[TEMP 1:68.3 - TEMP 2:218.6]
[2015-12-08T16:30:40Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:30:40Z]	arcontrol_cli M1402	[TEMP 1:68.4 - TEMP 2:213.4]
[2015-12-08T16:30:45Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:30:46Z]	arcontrol_cli M1402	[TEMP 1:68.5 - TEMP 2:216.9]
[2015-12-08T16:30:50Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:30:51Z]	arcontrol_cli M1402	[TEMP 1:68.5 - TEMP 2:216.4]
[2015-12-08T16:30:55Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:30:55Z]	arcontrol_cli M1402	[TEMP 1:68.5 - TEMP 2:215.4]
[2015-12-08T16:31:00Z]	arcontrol_cli M1600	[2]
[2015-12-08T16:31:01Z]	arcontrol_cli M1402	[TEMP 1:68.6 - TEMP 2:213.7]
[2015-12-08T16:31:05Z]	arcontrol_cli M1600	[2]
[2015-12-08T16:31:06Z]	arcontrol_cli M1402	[TEMP 1:68.7 - TEMP 2:211.7]
[2015-12-08T16:31:10Z]	arcontrol_cli M1600	[3]
[2015-12-08T16:31:11Z]	arcontrol_cli M1402	[TEMP 1:68.7 - TEMP 2:210.5]
[2015-12-08T16:31:15Z]	arcontrol_cli M1600	[4]
[2015-12-08T16:31:16Z]	arcontrol_cli M1402	[TEMP 1:68.7 - TEMP 2:209.3]
[2015-12-08T16:31:19Z]	arcontrol_cli -s	[]
[2015-12-08T16:31:30Z]	arcontrol_cli M1907	[E0:0.00; E1:18.06]
[2015-12-08T16:31:30Z]	arcontrol_cli M1603	[5C1200E572001731813AE25A6401A831]
[2015-12-10T15:50:14Z]	arcontrol_cli M1602	[5C1200008000177000F94E505A00F0E4]
[2015-12-10T15:50:14Z]	arcontrol_cli M1603	[5C1200E572001731813AE25A6401A831]
[2015-12-10T15:51:18Z]	arcontrol_cli M1602	[5C1200008000177000F94E505A00F0E4]
[2015-12-10T15:51:18Z]	arcontrol_cli M1608	[filament]
[2015-12-10T15:52:22Z]	arcontrol_cli M1602	[5C1200008000177000F94E505A00F0E4]
[2015-12-10T15:52:22Z]	arcontrol_cli M1608	[filament]
[2015-12-10T15:52:23Z]	arcontrol_cli M1603	[5C1200E572001731813AE25A6401A831]
[2015-12-10T15:52:23Z]	arcontrol_cli M1609	[filament]
[2015-12-10T15:52:23Z]	arcontrol_cli M1609	[filament]
[2015-12-10T15:52:55Z]	arcontrol_cli M1663\ \ R100\ L100	[R: 100; L: 100]
[2015-12-10T15:52:55Z]	arcontrol_cli M1614	[1]
[2015-12-10T15:52:55Z]	arcontrol_cli M1615	[0]
[2015-12-10T15:52:56Z]	arcontrol_cli M1602	[5C1200008000177000F94E505A00F0E4]
[2015-12-10T15:52:56Z]	arcontrol_cli M1608	[filament]
[2015-12-10T15:53:59Z]	sudo nice -n -10 arcontrol_cli -0 pla -f /tmp/_sliced_model.gcode.new	[]
[2015-12-10T15:53:59Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:53:59Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:53:59Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:54:00Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:54:20Z]	arcontrol_cli M1402	[TEMP 1:35.0 - TEMP 2:22.9]
[2015-12-10T15:54:25Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:54:25Z]	arcontrol_cli M1402	[TEMP 1:40.0 - TEMP 2:23.0]
[2015-12-10T15:54:30Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:54:30Z]	arcontrol_cli M1402	[TEMP 1:45.6 - TEMP 2:23.1]
[2015-12-10T15:54:35Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:54:35Z]	arcontrol_cli M1402	[TEMP 1:50.9 - TEMP 2:23.1]
[2015-12-10T15:54:40Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:54:40Z]	arcontrol_cli M1402	[TEMP 1:56.3 - TEMP 2:23.1]
[2015-12-10T15:54:45Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:54:45Z]	arcontrol_cli M1402	[TEMP 1:61.8 - TEMP 2:23.1]
[2015-12-10T15:54:50Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:54:50Z]	arcontrol_cli M1402	[TEMP 1:67.0 - TEMP 2:23.1]
[2015-12-10T15:54:55Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:54:55Z]	arcontrol_cli M1402	[TEMP 1:72.3 - TEMP 2:23.2]
[2015-12-10T15:55:00Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:55:00Z]	arcontrol_cli M1402	[TEMP 1:77.1 - TEMP 2:23.2]
[2015-12-10T15:55:05Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:55:05Z]	arcontrol_cli M1402	[TEMP 1:82.0 - TEMP 2:23.3]
[2015-12-10T15:55:10Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:55:10Z]	arcontrol_cli M1402	[TEMP 1:86.9 - TEMP 2:23.6]
[2015-12-10T15:55:15Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:55:15Z]	arcontrol_cli M1402	[TEMP 1:91.4 - TEMP 2:23.7]
[2015-12-10T15:55:20Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:55:20Z]	arcontrol_cli M1402	[TEMP 1:95.8 - TEMP 2:23.6]
[2015-12-10T15:55:25Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:55:25Z]	arcontrol_cli M1402	[TEMP 1:100.3 - TEMP 2:23.7]
[2015-12-10T15:55:30Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:55:30Z]	arcontrol_cli M1402	[TEMP 1:104.5 - TEMP 2:23.8]
[2015-12-10T15:55:35Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:55:35Z]	arcontrol_cli M1402	[TEMP 1:108.4 - TEMP 2:24.0]
[2015-12-10T15:55:40Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:55:40Z]	arcontrol_cli M1402	[TEMP 1:112.5 - TEMP 2:24.3]
[2015-12-10T15:55:45Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:55:45Z]	arcontrol_cli M1402	[TEMP 1:116.3 - TEMP 2:24.3]
[2015-12-10T15:55:50Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:55:50Z]	arcontrol_cli M1402	[TEMP 1:120.0 - TEMP 2:24.4]
[2015-12-10T15:55:55Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:55:55Z]	arcontrol_cli M1402	[TEMP 1:123.6 - TEMP 2:24.5]
[2015-12-10T15:56:00Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:56:00Z]	arcontrol_cli M1402	[TEMP 1:127.0 - TEMP 2:24.8]
[2015-12-10T15:56:05Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:56:05Z]	arcontrol_cli M1402	[TEMP 1:130.6 - TEMP 2:25.0]
[2015-12-10T15:56:10Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:56:10Z]	arcontrol_cli M1402	[TEMP 1:134.0 - TEMP 2:25.1]
[2015-12-10T15:56:15Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:56:15Z]	arcontrol_cli M1402	[TEMP 1:137.3 - TEMP 2:25.4]
[2015-12-10T15:56:20Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:56:20Z]	arcontrol_cli M1402	[TEMP 1:140.5 - TEMP 2:25.6]
[2015-12-10T15:56:25Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:56:25Z]	arcontrol_cli M1402	[TEMP 1:143.7 - TEMP 2:25.7]
[2015-12-10T15:56:30Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:56:30Z]	arcontrol_cli M1402	[TEMP 1:146.8 - TEMP 2:26.2]
[2015-12-10T15:56:35Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:56:35Z]	arcontrol_cli M1402	[TEMP 1:149.7 - TEMP 2:26.3]
[2015-12-10T15:56:40Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:56:40Z]	arcontrol_cli M1402	[TEMP 1:152.8 - TEMP 2:26.6]
[2015-12-10T15:56:45Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:56:45Z]	arcontrol_cli M1402	[TEMP 1:155.5 - TEMP 2:26.8]
[2015-12-10T15:56:50Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:56:50Z]	arcontrol_cli M1402	[TEMP 1:158.3 - TEMP 2:27.2]
[2015-12-10T15:56:55Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:56:55Z]	arcontrol_cli M1402	[TEMP 1:161.0 - TEMP 2:27.5]
[2015-12-10T15:57:00Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:57:00Z]	arcontrol_cli M1402	[TEMP 1:163.5 - TEMP 2:27.6]
[2015-12-10T15:57:05Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:57:05Z]	arcontrol_cli M1402	[TEMP 1:166.0 - TEMP 2:28.1]
[2015-12-10T15:57:10Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:57:10Z]	arcontrol_cli M1402	[TEMP 1:168.5 - TEMP 2:28.3]
[2015-12-10T15:57:15Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:57:15Z]	arcontrol_cli M1402	[TEMP 1:170.9 - TEMP 2:28.7]
[2015-12-10T15:57:20Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:57:20Z]	arcontrol_cli M1402	[TEMP 1:173.3 - TEMP 2:29.3]
[2015-12-10T15:57:25Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:57:25Z]	arcontrol_cli M1402	[TEMP 1:175.8 - TEMP 2:29.4]
[2015-12-10T15:57:30Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:57:30Z]	arcontrol_cli M1402	[TEMP 1:177.9 - TEMP 2:30.0]
[2015-12-10T15:57:35Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:57:35Z]	arcontrol_cli M1402	[TEMP 1:180.0 - TEMP 2:30.0]
[2015-12-10T15:57:40Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:57:40Z]	arcontrol_cli M1402	[TEMP 1:182.3 - TEMP 2:30.4]
[2015-12-10T15:57:45Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:57:45Z]	arcontrol_cli M1402	[TEMP 1:184.3 - TEMP 2:30.5]
[2015-12-10T15:57:50Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:57:50Z]	arcontrol_cli M1402	[TEMP 1:186.5 - TEMP 2:30.9]
[2015-12-10T15:57:55Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:57:55Z]	arcontrol_cli M1402	[TEMP 1:188.5 - TEMP 2:31.3]
[2015-12-10T15:58:00Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:58:00Z]	arcontrol_cli M1402	[TEMP 1:190.4 - TEMP 2:31.4]
[2015-12-10T15:58:05Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:58:05Z]	arcontrol_cli M1402	[TEMP 1:192.5 - TEMP 2:31.8]
[2015-12-10T15:58:10Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:58:10Z]	arcontrol_cli M1402	[TEMP 1:194.5 - TEMP 2:32.1]
[2015-12-10T15:58:15Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:58:15Z]	arcontrol_cli M1402	[TEMP 1:196.4 - TEMP 2:32.3]
[2015-12-10T15:58:20Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:58:20Z]	arcontrol_cli M1402	[TEMP 1:198.2 - TEMP 2:32.7]
[2015-12-10T15:58:25Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:58:25Z]	arcontrol_cli M1402	[TEMP 1:199.9 - TEMP 2:33.0]
[2015-12-10T15:58:30Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:58:30Z]	arcontrol_cli M1402	[TEMP 1:201.5 - TEMP 2:33.3]
[2015-12-10T15:58:35Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:58:35Z]	arcontrol_cli M1402	[TEMP 1:203.0 - TEMP 2:33.6]
[2015-12-10T15:58:40Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:58:40Z]	arcontrol_cli M1402	[TEMP 1:204.6 - TEMP 2:34.1]
[2015-12-10T15:58:45Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:58:45Z]	arcontrol_cli M1402	[TEMP 1:206.1 - TEMP 2:34.2]
[2015-12-10T15:58:50Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:58:50Z]	arcontrol_cli M1402	[TEMP 1:207.8 - TEMP 2:34.6]
[2015-12-10T15:58:55Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:58:55Z]	arcontrol_cli M1402	[TEMP 1:209.4 - TEMP 2:35.0]
[2015-12-10T15:59:00Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:59:00Z]	arcontrol_cli M1402	[TEMP 1:210.8 - TEMP 2:35.4]
[2015-12-10T15:59:05Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:59:05Z]	arcontrol_cli M1402	[TEMP 1:212.2 - TEMP 2:35.5]
[2015-12-10T15:59:10Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:59:11Z]	arcontrol_cli M1402	[TEMP 1:213.4 - TEMP 2:36.2]
[2015-12-10T15:59:15Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:59:16Z]	arcontrol_cli M1402	[TEMP 1:214.4 - TEMP 2:36.6]
[2015-12-10T15:59:20Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:59:20Z]	arcontrol_cli M1402	[TEMP 1:214.4 - TEMP 2:36.8]
[2015-12-10T15:59:25Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:59:28Z]	arcontrol_cli M1402	[TEMP 1:214.3 - TEMP 2:37.5]
[2015-12-10T15:59:30Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:59:30Z]	arcontrol_cli M1402	[TEMP 1:213.9 - TEMP 2:37.7]
[2015-12-10T15:59:35Z]	arcontrol_cli M1600	[1]
[2015-12-10T15:59:35Z]	arcontrol_cli M1402	[TEMP 1:213.0 - TEMP 2:38.2]
[2015-12-10T15:59:40Z]	arcontrol_cli M1600	[2]
[2015-12-10T15:59:40Z]	arcontrol_cli M1402	[TEMP 1:211.6 - TEMP 2:38.4]
[2015-12-10T15:59:46Z]	arcontrol_cli M1600	[2]
[2015-12-10T15:59:46Z]	arcontrol_cli M1402	[TEMP 1:210.3 - TEMP 2:38.8]
[2015-12-10T15:59:53Z]	arcontrol_cli M1600	[3]
[2015-12-10T15:59:53Z]	arcontrol_cli M1402	[TEMP 1:209.0 - TEMP 2:39.6]
[2015-12-10T15:59:55Z]	arcontrol_cli M1600	[3]
[2015-12-10T15:59:55Z]	arcontrol_cli M1402	[TEMP 1:208.9 - TEMP 2:39.6]
[2015-12-10T16:00:02Z]	arcontrol_cli M1600	[4]
[2015-12-10T16:00:02Z]	arcontrol_cli M1402	[TEMP 1:207.4 - TEMP 2:40.0]
[2015-12-10T16:00:05Z]	arcontrol_cli M1600	[4]
[2015-12-10T16:00:05Z]	arcontrol_cli M1402	[TEMP 1:206.6 - TEMP 2:40.4]
[2015-12-10T16:00:10Z]	arcontrol_cli M1600	[5]
[2015-12-10T16:00:10Z]	arcontrol_cli M1402	[TEMP 1:204.7 - TEMP 2:40.6]
[2015-12-10T16:00:30Z]	arcontrol_cli -s	[]
[2015-12-10T16:00:46Z]	arcontrol_cli M1907	[E0:22.24; E1:0.00]
[2015-12-10T16:00:46Z]	arcontrol_cli M1602	[5C1200008000177000F969505A00F0C3]
[2015-12-10T16:03:55Z]	arcontrol_cli M1614	[1]
[2015-12-10T16:03:55Z]	arcontrol_cli M1615	[0]
[2015-12-10T16:03:56Z]	arcontrol_cli M1602	[5C1200008000177000F969505A00F0C3]
[2015-12-10T16:03:56Z]	arcontrol_cli M1608	[filament]
